id,duration,distance,calories,heart_rate,avg_altitude,max_altitude,ascent,descent,number_of_hills,distance_between_hills,number_of_intervals,average_interval_duration,longest_interval,activity_type
165,9719.0,33099.09,747,127.29731589814178,504.81276623593965,,1491.6000061035156,1477.1999816894531,7,33054.32224058303,10,724.9,2762.0,Biking
166,12780.0,100492.74,912,131.69004563123204,99.04468466306994,,707.4000205993652,697.8000202178955,4,100492.7286240386,19,400.10526315789474,2074.0,Biking
167,6463.0,29127.199999999997,569,138.41058365758755,626.7680835203261,,1089.3997497558594,1082.3997497558594,7,29121.615442379716,10,359.0,2313.0,Biking
168,11861.0,34057.61,921,136.92872016658657,338.51648225406984,,1478.4000701904297,1485.200065612793,11,34044.2964051187,10,936.8,3041.0,Biking
169,4720.0,565.1600000000001,340,133.19722222222222,770.0293058418933,,6.4000244140625,0.4000244140625,0,565.1600000000001,2,1197.0,1487.0,Biking
17,3606.0,190.08000000000004,524,145.3935787434265,798.253967437027,,25.80029296875,22.80029296875,0,190.08000000000004,4,414.0,667.0,Biking
170,5337.0,32272.18,586,149.51877581674802,802.2780318451787,,608.9998779296875,604.1998291015625,5,32265.18050585502,2,1870.0,3109.0,Biking
171,6579.0,17750.530000000002,611,146.70277472958145,540.8812667097973,,1214.2000274658203,1203.2000274658203,5,17720.213763391173,6,632.3333333333334,1338.0,Biking
172,1544.0,5.86,168,132.53125,159.60000610351562,,0,0,0,5.86,2,346.5,492.0,Biking
173,3061.0,6456.88,277,128.35014985014985,723.6202796532082,,404.1998291015625,419.1998291015625,3,6456.340392648178,5,423.6,863.0,Biking
174,4562.0,12580.19,394,140.50044682752457,1373.0488187559265,,428.0003662109375,410.400390625,2,12575.793003917663,6,428.0,957.0,Biking
176,4463.0,16082.02,372,144.40703052728955,657.383719313413,,509.60009765625,512.60009765625,6,16069.05440722704,2,868.5,1658.0,Biking
